1,275703,1
2,57224,1
3,179545,1
4,267374,1
5,5329,1
6,88272,1
7,10849,1
8,182108,1
9,192401,1
10,227126,1
11,68949,1
12,159652,1
13,74541,1
14,96556,1
15,565669,1
16,248882,1
